trans_id,amount,balance,account,type,operation,characterization,bank,year,month,day,sex,first_name,last_name,phone,email,address,district_name,region,no_of_inhabitants,no_of_cities,ratio_of_urban_inhabitants,average_salary,amount_mean,amount_std,etiqueta_fraude
131025,1800.0,20474.6,,VYDAJ,VYBER,N/C,N/B,1998,June,26,Female,Delaney,Gilbert,590-134-9737,delaney.gilbert5@outlook.com,94 Arrowhead St.,Rokycany,west Bohemia,45714,6,55.6,8843,7131.821874,10057.39228,0
151562,278.0,40582.0,18590253.0,VYDAJ,PREVOD NA UCET,POJISTNE,IJ,1998,December,40,Male,Louis,Becker,301-104-9521,louis.becker@hotmail.com,78 Bohemia Ave.,Bruntal,north Moravia,106054,6,63.1,8110,7131.821874,10057.39228,0
84303,5578.0,57296.8,31156671.0,VYDAJ,PREVOD NA UCET,SIPO,CD,1997,December,339,Male,Luca,Herrera,212-728-8894,luca.herrera@gmail.com,79 Ocean St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
20932,1600.0,27003.9,,VYDAJ,VYBER,N/C,N/B,1996,December,172,Female,Nora,Hill,914-011-1365,nora.hill@gmail.com,366 Purple Finch Road,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,0
997780,46727.0,90091.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,107,Male,Leif,Donovan,590-772-8262,leif.donovan@gmail.com,9 Glen Ridge Avenue,Plzen - sever,west Bohemia,72541,8,36.9,8594,7131.821874,10057.39228,1
126843,886.0,19539.8,34606760.0,VYDAJ,PREVOD NA UCET, ,GH,1995,December,40,Female,Kinley,Lawson,781-842-4510,kinley.lawson6@gmail.com,3 Saxon Court,Prostejov,south Moravia,110643,4,51.9,8441,7131.821874,10057.39228,0
1020329,24342.0,43038.1,,PRIJEM,VKLAD,N/C,N/B,1996,December,73,Female,Brooklyn,Mills,524-479-9897,brooklyn.mills@gmail.com,338 E. Oakland Street,Domazlice,west Bohemia,58400,6,52.4,8620,7131.821874,10057.39228,1
5400,14.6,19855.0,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,304,Male,Aiden,Young,212-751-6276,aiden.young9@gmail.com,125 North Holly Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
131175,67095.0,122264.4,47179061.0,PRIJEM,PREVOD Z UCTU,N/C,MN,1996,December,344,Male,Brynlee,Valdez,656-233-8903,brynlee.jensen@gmail.com,795 North Court Road,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,1
31853,14.6,41370.1,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,244,Male,Cameron,Richardson,679-738-5511,cameron.richardson2@gmail.com,39 Pawnee Street,Praha - zapad,central Bohemia,75637,7,36.5,9622,7131.821874,10057.39228,0
1298959,35300.0,63766.8,,VYDAJ,VYBER,N/C,N/B,1995,December,128,Male,Yeshua,Phan,961-114-2939,yeshua.phan@hotmail.com,472 Old York Street,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,1
42297,1791.0,49147.3,71174192.0,VYDAJ,PREVOD NA UCET, ,WX,1996,December,314,Male,Ian,Ortiz,946-045-8160,ian.ortiz@gmail.com,9688 Argyle St.,Louny,north Bohemia,85852,4,59.8,8965,7131.821874,10057.39228,0
179775,1171.0,15333.8,28244787.0,VYDAJ,PREVOD NA UCET,N/C,IJ,1994,December,341,Male,Beckham,Lyons,354-735-8175,beckham.acosta5@hotmail.com,875 Littleton Dr.,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,0
149343,20902.0,95161.9,,PRIJEM,VKLAD,N/C,N/B,1997,December,134,Male,Rafael,Wong,212-753-2633,rafael.gregory@hotmail.com,9252 East Linda Court,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
1401361,23442.0,53348.3,,PRIJEM,VKLAD,N/C,N/B,1996,December,98,Male,Olivia,Young,781-219-2760,olivia.clark8@gmail.com,69 Somerset Avenue,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,7131.821874,10057.39228,1
110228,14.6,45811.1,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,152,Female,Anastasia,Willis,978-199-8125,anastasia.willis@gmail.com,173 Sage Dr.,Brno - venkov,south Moravia,157042,9,33.9,8743,7131.821874,10057.39228,0
43106,32737.0,106471.6,,PRIJEM,VKLAD,N/C,N/B,1998,December,105,Male,Easton,Gutierrez,924-761-7943,easton.gutierrez@outlook.com,82 Peg Shop St.,Praha - vychod,central Bohemia,92084,5,46.7,10124,7131.821874,10057.39228,1
1103859,24000.0,43102.9,,VYDAJ,VYBER,N/C,N/B,1998,December,173,Female,Emilia,Woods,617-186-5055,emilia.woods@outlook.com,884 Sunset Street,Nymburk,central Bohemia,81344,6,55.3,8899,7131.821874,10057.39228,1
461013,21693.0,76455.8,,PRIJEM,VKLAD,N/C,N/B,1998,June,8,Male,Eder,Pollard,617-395-4007,eder.pollard@gmail.com,7591 Lyme St.,Praha - vychod,central Bohemia,92084,5,46.7,10124,7131.821874,10057.39228,1
55184,17600.0,50231.4,,VYDAJ,VYBER,N/C,N/B,1997,December,256,Male,Camden,Stevens,315-517-3965,camden.stevens@gmail.com,79 E. Cross St.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,1
1097347,20233.0,60963.9,,PRIJEM,VKLAD,N/C,N/B,1995,December,187,Male,Kruz,Murray,315-388-0423,kruz.carney@outlook.com,9548 Mechanic Street,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,1
642679,23100.0,48629.7,,VYDAJ,VYBER,N/C,N/B,1997,December,176,Male,Jaidyn,Ortiz,847-338-7957,jaidyn.ortiz@outlook.com,8 North Bay Road,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,1
143479,6633.0,56770.3,87396925.0,PRIJEM,PREVOD Z UCTU,DUCHOD,EF,1998,December,256,Female,Maci,Bowman,630-979-3498,maci.bowman4@hotmail.com,7369 Ohio Ave.,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
84013,2760.0,31553.4,,VYDAJ,VYBER,N/C,N/B,1996,December,350,Female,Aliyah,Meyer,568-123-5924,aliyah.meyer@outlook.com,83 Griffin Street,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,7131.821874,10057.39228,0
216857,23347.0,66094.5,,PRIJEM,VKLAD,N/C,N/B,1994,December,217,Male,Odin,Casey,907-049-3089,odin.casey@outlook.com,454 Marconi St.,Chomutov,north Bohemia,125236,5,87.7,9675,7131.821874,10057.39228,1
137920,20775.0,46806.7,,PRIJEM,VKLAD,N/C,N/B,1996,June,9,Male,Seth,Ortega,552-027-6884,seth.ortega@gmail.com,322 South Airport Drive,Rokycany,west Bohemia,45714,6,55.6,8843,7131.821874,10057.39228,1
151855,14.6,9573.9,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,181,Male,Angelo,Maldonado,809-893-5086,angelo.maldonado6@gmail.com,7138 Catherine Drive,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,7131.821874,10057.39228,0
109085,2200.0,29582.4,,VYDAJ,VYBER,N/C,N/B,1994,December,302,Female,Nova,Richards,315-552-3901,nova.richards@hotmail.com,81 Mill Dr.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,0
168497,6245.0,23558.9,96173613.0,VYDAJ,PREVOD NA UCET,SIPO,QR,1998,December,346,Male,Gideon,Bush,313-495-3839,gideon.bush4@gmail.com,18 West Bank St.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,0
135041,21100.0,61959.4,,VYDAJ,VYBER,N/C,N/B,1996,December,298,Male,Josue,Hopkins,397-071-1073,josue.hopkins@gmail.com,4 Pacific Ave.,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,1
83038,3362.0,53011.0,93538832.0,VYDAJ,PREVOD NA UCET,SIPO,IJ,1997,December,281,Female,Valeria,Holmes,939-272-5637,valeria.holmes8@yahoo.com,8121 Tanglewood Dr.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
455238,23700.0,46525.1,,VYDAJ,VYBER,N/C,N/B,1998,December,101,Male,Noble,Levine,212-553-4626,noble.levine@gmail.com,8834 Berkshire St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
73797,232.0,61090.2,7008588.0,VYDAJ,PREVOD NA UCET,POJISTNE,GH,1998,December,340,Male,Alex,Wagner,567-122-8082,alex.denim.wagner@gmail.com,233 Sunset Rd.,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,0
161535,3030.0,32607.4,97866481.0,VYDAJ,PREVOD NA UCET,SIPO,IJ,1995,December,186,Male,Tobias,Dominguez,508-903-3675,tobias.dominguez4@gmail.com,8342 West Hillside St.,Trebic,south Moravia,117897,6,53.8,8814,7131.821874,10057.39228,0
83194,15500.0,66171.7,,VYDAJ,VYBER,N/C,N/B,1998,December,268,Female,Valeria,Holmes,939-272-5637,valeria.holmes8@yahoo.com,8121 Tanglewood Dr.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
79004,14.6,30362.5,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,244,Female,Margaret,Romero,379-721-8570,margaret.romero3@hotmail.com,94 Edgewater St.,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
612252,23400.0,44393.0,,VYDAJ,VYBER,N/C,N/B,1998,June,30,Male,Austyn,Perez,682-843-5215,austyn.perez@outlook.com,86 Trenton Rd.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,1
116432,37149.0,61615.2,,PRIJEM,VKLAD,N/C,N/B,1997,December,344,Male,Andres,Montgomery,570-693-8068,andres.montgomery@gmail.com,57 Briarwood St.,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,1
979943,33888.0,79461.3,,PRIJEM,VKLAD,N/C,N/B,1997,December,348,Male,Yisroel,Dorsey,212-165-0371,yisroel.dorsey@gmail.com,129 North Glendale Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
726955,28300.0,55386.0,,VYDAJ,VYBER,N/C,N/B,1995,June,18,Male,Braedon,Fowler,212-263-6404,braedon.fowler@gmail.com,82 E. Shipley Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
572009,18100.0,34736.9,,VYDAJ,VYBER,N/C,N/B,1998,December,224,Female,Ashlyn,Correa,893-938-2255,ashlyn.correa@gmail.com,783 Franklin Drive,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,1
130080,14.6,15119.6,,VYDAJ,VYBER,SLUZBY,N/B,1998,June,31,Male,Maggie,Santos,975-092-7645,maggie.austin3@gmail.com,481 Indian Spring Lane,Sokolov,west Bohemia,94812,10,81.8,9650,7131.821874,10057.39228,0
114247,960.0,24556.9,,VYDAJ,VYBER,N/C,N/B,1997,June,1,Male,Myles,Austin,516-194-9203,myles.austin43@hotmail.com,511 Academy Road,Kolin,central Bohemia,95616,6,51.4,9307,7131.821874,10057.39228,0
1049304,19301.0,22704.3,,VYBER,VYBER,N/C,N/B,1998,December,75,Male,Jovan,Church,309-705-8191,jovan.church@hotmail.com,7298 Southampton Court,Kolin,central Bohemia,95616,6,51.4,9307,7131.821874,10057.39228,1
410073,21600.0,83275.6,,VYDAJ,VYBER,N/C,N/B,1998,December,137,Female,Kenia,Mcintosh,924-484-4996,kenia.mcintosh8@gmail.com,62 Rockaway Street,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,1
464381,46933.0,92860.3,,PRIJEM,VKLAD,N/C,N/B,1997,December,83,Male,Colter,Bird,978-250-4045,colter.bird@gmail.com,855 Race Street,Jesenik,north Moravia,42821,3,48.4,8173,7131.821874,10057.39228,1
417396,47024.0,94169.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,120,Female,Taliyah,Galvan,681-494-6354,taliyah.galvan@yahoo.com,71 Pennsylvania St.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,1
1128294,21927.0,51598.6,,PRIJEM,VKLAD,N/C,N/B,1998,December,96,Male,Ammar,Law,738-920-0131,ammar.law@outlook.com,8778 Tunnel Lane,Decin,north Bohemia,133777,11,84.7,8705,7131.821874,10057.39228,1
81680,200.0,38174.9,,PRIJEM,VKLAD,N/C,N/B,1996,December,147,Female,Londyn,Black,617-036-7428,londyn.black@outlook.com,9751 Marsh Dr.,Znojmo,south Moravia,114200,4,43.7,8403,7131.821874,10057.39228,0
54423,300.0,35437.9,,VYDAJ,VYBER,N/C,N/B,1997,December,97,Female,London,Jordan,294-689-4641,london.jordan@gmail.com,7687 North Brookside Avenue,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
1100830,28824.0,101798.1,,PRIJEM,VKLAD,N/C,N/B,1997,December,347,Male,Aayan,Shea,986-008-4785,aayan.shea@outlook.com,8798 East Constitution Dr.,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,1
37759,22602.0,70049.2,,PRIJEM,VKLAD,N/C,N/B,1997,December,98,Female,Maya,Kelly,917-678-2836,maya.kelly3@hotmail.com,8934 San Pablo Lane,Tachov,west Bohemia,51313,4,59.2,8930,7131.821874,10057.39228,1
78003,14.6,16371.8,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,181,Male,Kingston,Black,793-418-9870,kingston.black48@hotmail.com,8452 S. Brewery St.,Benesov,central Bohemia,88884,5,46.7,8507,7131.821874,10057.39228,0
143467,6633.0,46400.7,87396925.0,PRIJEM,PREVOD Z UCTU,DUCHOD,EF,1997,December,256,Female,Maci,Bowman,630-979-3498,maci.bowman4@hotmail.com,7369 Ohio Ave.,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
44338,1736.0,13732.6,85938459.0,VYDAJ,PREVOD NA UCET,N/C,QR,1997,December,68,Male,Tyler,Barnes,388-129-0151,tyler.barnes@gmail.com,32 Mountainview Street,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,7131.821874,10057.39228,0
102085,3600.0,5150.0,,VYDAJ,VYBER,N/C,N/B,1998,December,317,Male,Nicolas,Garza,212-941-2971,nicolas.garza8@gmail.com,82 Bank Rd.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
20212,13300.0,52772.6,,VYDAJ,VYBER,N/C,N/B,1997,December,186,Female,Allison,Adams,206-534-4919,allison.adams@gmail.com,63 Bald Hill Street,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,7131.821874,10057.39228,0
114729,6524.0,89371.9,48455613.0,VYDAJ,PREVOD NA UCET,SIPO,CD,1998,December,286,Female,Kate,Watkins,617-307-7001,kate.watkins@gmail.com,34 Mulberry Dr.,Kromeriz,south Moravia,108871,6,62.1,8444,7131.821874,10057.39228,0
932756,18900.0,46752.1,,VYDAJ,VYBER,N/C,N/B,1994,December,161,Female,Bristol,Thomas,579-466-3571,bristol.rhiannon.thomas@gmail.com,9091 Clinton Rd.,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,1
35728,5110.0,40980.5,51975733.0,VYDAJ,PREVOD NA UCET,SIPO,EF,1997,December,315,Female,Autumn,Bell,823-052-1885,autumn.bell@outlook.com,60 Somerset Lane,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,0
18598,480.0,15201.4,,VYDAJ,VYBER,N/C,N/B,1997,June,19,Male,Wyatt,Collins,542-643-2130,wyatt.collins@gmail.com,547 Marconi Court,Pardubice,east Bohemia,162580,6,72.8,9538,7131.821874,10057.39228,0
330805,29900.0,45365.9,,VYDAJ,VYBER,N/C,N/B,1994,December,164,Male,Valentino,Shannon,417-959-9748,valentino.shannon9@hotmail.com,9207 Harrison Lane,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,1
6976,8627.0,33987.2,,PRIJEM,VKLAD,N/C,N/B,1994,December,251,Female,Ella,Jackson,769-780-3102,ella.jackson4@outlook.com,940 Vale Lane,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
485237,36345.0,86543.3,,PRIJEM,VKLAD,N/C,N/B,1998,December,164,Female,Esperanza,Levine,212-817-0944,esperanza.levine@gmail.com,7 Airport Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
2429,14.6,23585.1,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,273,Male,James,Clark,431-869-3807,james.clark9@gmail.com,275 Fairground Drive,Teplice,north Bohemia,128118,8,85.3,9317,7131.821874,10057.39228,0
119753,14.6,29138.2,,VYDAJ,VYBER,SLUZBY,N/B,1995,December,304,Male,Simon,Weber,627-563-5950,simon.jaheim.weber4@gmail.com,7219 Pilgrim Rd.,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,0
518842,72298.0,96374.8,73132377.0,PRIJEM,PREVOD Z UCTU,N/C,AB,1996,December,160,Female,Sidney,Key,434-873-0956,sidney.key@gmail.com,328 Chapel Street,Tachov,west Bohemia,51313,4,59.2,8930,7131.821874,10057.39228,1
94961,1100.0,28319.2,,VYDAJ,VYBER,N/C,N/B,1994,December,346,Male,Karter,Peters,934-532-0080,karter.carroll@gmail.com,9010 Sunset Street,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
20941,1550.0,17545.3,,VYDAJ,VYBER,N/C,N/B,1998,December,87,Female,Nora,Hill,914-011-1365,nora.hill@gmail.com,366 Purple Finch Road,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,0
73776,232.0,56758.2,7008588.0,VYDAJ,PREVOD NA UCET,POJISTNE,GH,1997,December,65,Male,Alex,Wagner,567-122-8082,alex.denim.wagner@gmail.com,233 Sunset Rd.,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,0
71494,900.0,17742.5,,VYDAJ,VYBER,N/C,N/B,1994,December,334,Male,Silas,Jimenez,134-599-2022,silas.jimenez@gmail.com,579 Holly Ave.,Kutna Hora,central Bohemia,77963,4,51.5,8546,7131.821874,10057.39228,0
401962,32200.0,55181.5,,VYDAJ,VYBER,N/C,N/B,1997,December,71,Female,Mina,Mccall,640-080-1042,mina.mccall9@outlook.com,7785 West Littleton St.,Domazlice,west Bohemia,58400,6,52.4,8620,7131.821874,10057.39228,1
31852,14.6,17249.6,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,213,Male,Cameron,Richardson,679-738-5511,cameron.richardson2@gmail.com,39 Pawnee Street,Praha - zapad,central Bohemia,75637,7,36.5,9622,7131.821874,10057.39228,0
594043,23524.0,63037.8,,PRIJEM,VKLAD,N/C,N/B,1995,December,130,Male,Lillian,Lockhart,806-657-6811,lillian.downing@gmail.com,7443 Snake Hill Ave.,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,1
152498,1043.0,22801.5,56986600.0,VYDAJ,PREVOD NA UCET,POJISTNE,GH,1994,December,339,Female,Skyler,Rios,212-129-8682,skyler.rios8@gmail.com,12 Cedar Swamp Rd.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
1064892,33948.0,79402.7,44790220.0,PRIJEM,PREVOD Z UCTU,N/C,UV,1998,December,189,Male,Slade,Proctor,392-537-8507,slade.proctor@hotmail.com,13 Maiden Ave.,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,7131.821874,10057.39228,1
258569,20000.0,55420.2,,VYDAJ,VYBER,N/C,N/B,1997,December,125,Male,Alberto,Huff,212-658-7165,alberto.huff@hotmail.com,3 County Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
445799,27343.0,69885.2,61475825.0,PRIJEM,PREVOD Z UCTU,N/C,ST,1994,December,250,Female,Ryann,Rush,504-421-9666,ryann.rush@gmail.com,5 Summit Street,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,1
39584,600.0,36410.1,,PRIJEM,VKLAD,N/C,N/B,1994,December,322,Female,Bella,Richardson,702-230-1685,bella.richardson@gmail.com,8426 Tarkiln Hill St.,Rakovnik,central Bohemia,53921,2,41.3,8598,7131.821874,10057.39228,0
187528,34447.0,53437.8,,PRIJEM,VKLAD,N/C,N/B,1995,December,51,Male,Romeo,Stevenson,305-963-7179,romeo.stevenson@outlook.com,9267 Wellington Ave.,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,1
975940,20460.0,29471.9,,PRIJEM,VKLAD,N/C,N/B,1995,December,239,Female,Bridget,Garcia,949-684-7502,bridget.garcia@gmail.com,18 Border Rd.,Jicin,east Bohemia,77917,5,53.5,8390,7131.821874,10057.39228,1
1147385,42482.0,105365.3,,PRIJEM,VKLAD,N/C,N/B,1997,December,52,Male,Jayven,Franks,212-420-1383,jayven.franks@gmail.com,246 Bayberry St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
581076,51303.0,91040.4,78523957.0,PRIJEM,PREVOD Z UCTU,N/C,ST,1997,December,160,Female,Heaven,Fink,212-188-8216,heaven.fink@gmail.com,7662 Joy Ridge Ave.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
1132056,27454.0,49943.2,,PRIJEM,VKLAD,N/C,N/B,1995,June,24,Male,Gaige,Craft,576-472-7275,gaige.craft@hotmail.com,9634 Princeton Dr.,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,1
166009,479.0,9756.2,19875437.0,VYDAJ,PREVOD NA UCET, ,YZ,1996,December,252,Female,Malia,Shelton,212-913-1829,malia.shelton@gmail.com,153 S. Smith Store Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
124361,14.6,47266.6,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,59,Male,Francisco,Walsh,216-336-1409,francisco.walsh@gmail.com,331 North River Ave.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,0
12316,500.0,29245.3,,VYDAJ,VYBER,N/C,N/B,1994,June,23,Male,Samuel,Hill,627-964-4534,samuel.hill@gmail.com,14 Hanover Ave.,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,7131.821874,10057.39228,0
867739,19900.0,47448.6,,VYDAJ,VYBER,N/C,N/B,1998,December,213,Male,Billy,Serrano,212-878-0535,billy.serrano@gmail.com,62 South Riverside Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
117749,5245.0,58087.7,71221321.0,VYDAJ,PREVOD NA UCET,SIPO,UV,1996,December,126,Male,Paxton,Oliver,778-956-9336,paxton.oliver@gmail.com,7288 E. College Ave.,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
1041615,31822.0,142294.9,,PRIJEM,VKLAD,N/C,N/B,1998,December,165,Female,Aria,Richards,716-145-1291,aria.richards@gmail.com,5 South Hillside Street,Svitavy,east Bohemia,102609,6,52.0,8187,7131.821874,10057.39228,1
132670,18964.0,40479.2,80365901.0,PRIJEM,PREVOD Z UCTU,N/C,OP,1998,December,223,Male,Jaiden,Douglas,238-060-6532,jaiden.douglas4@outlook.com,840 Greenrose Drive,Pardubice,east Bohemia,162580,6,72.8,9538,7131.821874,10057.39228,1
46675,5160.0,25656.1,,VYDAJ,VYBER,N/C,N/B,1998,December,196,Male,Ayden,Jordan,508-355-1545,ayden.jordan@outlook.com,41 Hill Field Lane,Jihlava,south Moravia,109164,4,63.6,8757,7131.821874,10057.39228,0
890797,26101.0,43279.1,,PRIJEM,VKLAD,N/C,N/B,1997,December,199,Female,Ember,Mcneal,523-686-6471,ember.mcneal@gmail.com,61 Sutor Street,Chrudim,east Bohemia,105606,7,53.0,8254,7131.821874,10057.39228,1
992588,29100.0,46246.9,,VYDAJ,VYBER,N/C,N/B,1997,December,102,Male,Mccoy,Conrad,446-686-1280,mccoy.conrad@gmail.com,22 Water Road,Benesov,central Bohemia,88884,5,46.7,8507,7131.821874,10057.39228,1
112505,2000.0,18978.8,,VYDAJ,VYBER,N/C,N/B,1997,December,253,Female,Marley,Chapman,153-294-9111,marley.chapman9@gmail.com,8714 West St.,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,0
130084,14.6,11692.6,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,151,Male,Maggie,Santos,975-092-7645,maggie.austin3@gmail.com,481 Indian Spring Lane,Sokolov,west Bohemia,94812,10,81.8,9650,7131.821874,10057.39228,0
120725,11300.0,62956.8,,VYDAJ,VYBER,N/C,N/B,1998,December,282,Male,Cody,Burton,752-960-3642,cody.burton@yahoo.com,903 North Briarwood Ave.,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,0
81998,2160.0,24644.1,,VYDAJ,VYBER,N/C,N/B,1998,December,159,Male,Antonio,Moreno,212-751-9624,antonio.jaysen.moreno6@gmail.com,7745 Roosevelt Court,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
611124,45315.0,49171.9,,PRIJEM,VKLAD,N/C,N/B,1998,December,192,Female,Sabine,Sargent,749-101-1438,sabine.sargent@gmail.com,414 Garfield Circle,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,1
116047,400.0,30697.6,,VYDAJ,VYBER,N/C,N/B,1995,December,245,Male,Zion,Williamson,395-986-3749,zion.williamson5@outlook.com,8359 Thomas Ave.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,0
153656,4126.0,19473.0,25254559.0,PRIJEM,PREVOD Z UCTU,DUCHOD,QR,1998,December,133,Female,Jane,Barrett,508-099-1022,jane.barrett@gmail.com,772 Corona St.,Hodonin,south Moravia,161954,8,48.0,8720,7131.821874,10057.39228,0
4794,14.6,7970.7,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,243,Female,Elizabeth,Taylor,184-276-9486,elizabeth.taylor@gmail.com,92 Fairway Drive,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
442934,21273.0,59506.0,,PRIJEM,VKLAD,N/C,N/B,1995,December,187,Male,Jet,Meza,817-611-6965,jet.maddox@gmail.com,8726 South Cedar Street,Rakovnik,central Bohemia,53921,2,41.3,8598,7131.821874,10057.39228,1
118098,14.6,34636.7,,VYDAJ,VYBER,SLUZBY,N/B,1995,December,90,Male,Paxton,Oliver,778-956-9336,paxton.oliver@gmail.com,7288 E. College Ave.,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
7830,6871.0,21123.5,32924878.0,VYDAJ,PREVOD NA UCET,SIPO,ST,1997,December,98,Male,Lucas,Wright,854-055-8899,lucas.wright5@gmail.com,9675 Tanglewood Drive,Melnik,central Bohemia,94725,6,63.4,9920,7131.821874,10057.39228,0
799435,34083.0,81968.0,,PRIJEM,VKLAD,N/C,N/B,1997,December,161,Male,Morgan,Curry,389-493-7090,morgan.curry@hotmail.com,543 Silver Spear Street,Pisek,south Bohemia,70699,4,65.3,8968,7131.821874,10057.39228,1
990560,21168.0,62254.5,,PRIJEM,VKLAD,N/C,N/B,1997,December,134,Female,Addison,Alexander,863-215-4175,addison.lois.alexander@gmail.com,75 North Bald Hill St.,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
13029,14.6,45793.4,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,212,Female,Lillian,Lewis,193-754-1578,lillian.lewis@gmail.com,948 Annadale St.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,0
